Customer ID,Customer Name,Phone Number,Gender,Age,Customer Region,Customer Type,Product ID,Product Name,Brand,Product Category,Tags,Quantity,Price per Unit,Discount Percentage,Total Amount,Final Amount,Date,Payment Method,Order Status,Delivery Type,Store ID,Store Location,Salesperson ID,Employee Name
CUST004686,Jane Smith,9421570864,Male,49,North,Regular,PROD004686,Sports Product,Brand5,Sports,Sports,2,2811,29,5622,3991.62,2024-12-06,Debit Card,Pending,Store Pickup,STORE10,North,EMP026,Mike Johnson
CUST004687,John Doe,9551094486,Female,40,East,Regular,PROD004687,Sports Product,Brand3,Sports,Sports,7,3498,17,24486,20323.38,2024-12-25,Cash,Cancelled,Store Pickup,STORE7,East,EMP025,David Brown
CUST004688,Emily Davis,9564143426,Male,66,East,Regular,PROD004688,Beauty Product,Brand5,Beauty,Beauty,3,5131,6,15393,14469.42,2024-10-25,Debit Card,Completed,Store Pickup,STORE7,East,EMP057,John Doe
CUST004689,Mike Johnson,9168386941,Male,46,East,Premium,PROD004689,Clothing Product,Brand5,Clothing,Clothing,1,1754,21,1754,1385.66,2024-03-14,Credit Card,Completed,Home Delivery,STORE3,East,EMP043,David Brown
CUST004690,Sarah Williams,9717858347,Female,39,West,Premium,PROD004690,Home Product,Brand1,Home,Home,5,2110,5,10550,10022.50,2024-02-25,Credit Card,Completed,Home Delivery,STORE6,West,EMP042,Jane Smith
CUST004691,John Doe,9852750714,Male,58,West,Premium,PROD004691,Home Product,Brand4,Home,Home,10,2104,20,21040,16832.00,2024-08-16,Cash,Cancelled,Home Delivery,STORE6,West,EMP037,David Brown
CUST004692,John Doe,9918133674,Male,67,North,Regular,PROD004692,Beauty Product,Brand5,Beauty,Beauty,9,4757,12,42813,37675.44,2024-12-19,Cash,Cancelled,Home Delivery,STORE9,North,EMP031,Emily Davis
CUST004693,John Doe,9409508235,Male,27,Central,Premium,PROD004693,Beauty Product,Brand2,Beauty,Beauty,3,5383,11,16149,14372.61,2024-02-12,Debit Card,Pending,Home Delivery,STORE7,Central,EMP032,Lisa Anderson
CUST004694,Sarah Williams,9369059105,Male,57,Central,Premium,PROD004694,Sports Product,Brand1,Sports,Sports,10,2250,17,22500,18675.00,2024-02-01,Debit Card,Cancelled,Store Pickup,STORE10,Central,EMP017,David Brown
CUST004695,Lisa Anderson,9250089245,Male,69,East,Regular,PROD004695,Home Product,Brand4,Home,Home,5,3980,23,19900,15323.00,2024-03-20,Cash,Pending,Home Delivery,STORE7,East,EMP019,Mike Johnson
CUST004696,Lisa Anderson,9791011179,Female,36,North,Regular,PROD004696,Clothing Product,Brand1,Clothing,Clothing,9,2951,22,26559,20716.02,2024-01-15,Cash,Pending,Store Pickup,STORE1,North,EMP026,John Doe
CUST004697,Mike Johnson,9317584727,Male,40,West,Regular,PROD004697,Home Product,Brand5,Home,Home,8,3479,13,27832,24213.84,2024-03-13,Cash,Completed,Store Pickup,STORE2,West,EMP015,Jane Smith
CUST004698,Mike Johnson,9903238683,Male,26,East,Regular,PROD004698,Sports Product,Brand2,Sports,Sports,2,948,5,1896,1801.20,2024-02-26,Credit Card,Completed,Home Delivery,STORE10,East,EMP097,John Doe
CUST004699,Mike Johnson,9711268781,Male,22,North,Premium,PROD004699,Electronics Product,Brand5,Electronics,Electronics,8,1600,5,12800,12160.00,2024-01-18,Credit Card,Cancelled,Store Pickup,STORE7,North,EMP045,Lisa Anderson
CUST004700,Jane Smith,9598407348,Female,67,South,Regular,PROD004700,Sports Product,Brand5,Sports,Sports,7,1841,15,12887,10953.95,2024-06-28,Credit Card,Cancelled,Store Pickup,STORE9,South,EMP099,Mike Johnson
CUST004701,Mike Johnson,9904387938,Female,49,Central,Regular,PROD004701,Clothing Product,Brand1,Clothing,Clothing,4,1305,0,5220,5220.00,2024-02-05,Credit Card,Cancelled,Home Delivery,STORE4,Central,EMP027,Emily Davis
CUST004702,Jane Smith,9344471968,Female,26,North,Premium,PROD004702,Sports Product,Brand1,Sports,Sports,6,1348,24,8088,6146.88,2024-02-28,Cash,Completed,Home Delivery,STORE8,North,EMP009,David Brown
CUST004703,David Brown,9564780276,Female,63,North,Premium,PROD004703,Electronics Product,Brand5,Electronics,Electronics,9,2955,6,26595,24999.30,2024-09-23,Debit Card,Cancelled,Home Delivery,STORE2,North,EMP020,Emily Davis
CUST004704,Jane Smith,9687443143,Female,66,West,Premium,PROD004704,Clothing Product,Brand2,Clothing,Clothing,1,3091,25,3091,2318.25,2024-01-12,UPI,Completed,Store Pickup,STORE5,West,EMP066,Chris Wilson
CUST004705,Jane Smith,9147357583,Male,31,West,Regular,PROD004705,Beauty Product,Brand2,Beauty,Beauty,5,5452,26,27260,20172.40,2024-04-21,Credit Card,Cancelled,Home Delivery,STORE2,West,EMP048,Chris Wilson
CUST004706,Sarah Williams,9418326454,Male,28,South,Premium,PROD004706,Sports Product,Brand4,Sports,Sports,10,792,18,7920,6494.40,2024-12-22,UPI,Pending,Store Pickup,STORE9,South,EMP012,David Brown
CUST004707,John Doe,9166157693,Male,54,North,Regular,PROD004707,Beauty Product,Brand5,Beauty,Beauty,1,4273,17,4273,3546.59,2024-01-10,Debit Card,Completed,Home Delivery,STORE10,North,EMP094,Emily Davis
CUST004708,Sarah Williams,9364043314,Female,56,Central,Premium,PROD004708,Clothing Product,Brand2,Clothing,Clothing,9,4664,6,41976,39457.44,2024-05-25,Credit Card,Cancelled,Store Pickup,STORE3,Central,EMP032,Emily Davis
CUST004709,Jane Smith,9783576009,Female,32,West,Regular,PROD004709,Home Product,Brand5,Home,Home,6,4587,25,27522,20641.50,2024-12-23,UPI,Pending,Home Delivery,STORE8,West,EMP047,Mike Johnson
CUST004710,John Doe,9476827851,Female,42,Central,Regular,PROD004710,Clothing Product,Brand3,Clothing,Clothing,10,2484,26,24840,18381.60,2024-04-14,UPI,Pending,Store Pickup,STORE9,Central,EMP045,Jane Smith
CUST004711,Mike Johnson,9805096567,Female,22,North,Regular,PROD004711,Home Product,Brand4,Home,Home,9,5427,11,48843,43470.27,2024-07-28,Credit Card,Completed,Home Delivery,STORE6,North,EMP095,Chris Wilson
CUST004712,Sarah Williams,9771692697,Male,27,West,Premium,PROD004712,Beauty Product,Brand2,Beauty,Beauty,10,3311,5,33110,31454.50,2024-08-25,Debit Card,Completed,Home Delivery,STORE6,West,EMP036,Sarah Williams
CUST004713,Lisa Anderson,9629382370,Female,61,West,Premium,PROD004713,Electronics Product,Brand4,Electronics,Electronics,10,4884,22,48840,38095.20,2024-02-17,Debit Card,Pending,Home Delivery,STORE9,West,EMP082,David Brown
CUST004714,Lisa Anderson,9288496679,Male,57,Central,Premium,PROD004714,Sports Product,Brand1,Sports,Sports,3,3240,21,9720,7678.80,2024-12-13,Credit Card,Completed,Home Delivery,STORE10,Central,EMP088,David Brown
CUST004715,Chris Wilson,9828214942,Female,63,East,Regular,PROD004715,Electronics Product,Brand3,Electronics,Electronics,5,1321,1,6605,6538.95,2024-03-08,UPI,Pending,Store Pickup,STORE1,East,EMP096,Lisa Anderson
CUST004716,Jane Smith,9256857451,Male,34,East,Premium,PROD004716,Beauty Product,Brand5,Beauty,Beauty,1,2021,1,2021,2000.79,2024-12-17,Cash,Pending,Home Delivery,STORE3,East,EMP099,Emily Davis
CUST004717,Lisa Anderson,9977790147,Female,59,North,Premium,PROD004717,Electronics Product,Brand2,Electronics,Electronics,2,4199,16,8398,7054.32,2024-03-11,Credit Card,Pending,Store Pickup,STORE3,North,EMP040,Mike Johnson
CUST004718,Lisa Anderson,9261198575,Female,61,East,Regular,PROD004718,Beauty Product,Brand5,Beauty,Beauty,9,4210,14,37890,32585.40,2024-05-01,UPI,Pending,Home Delivery,STORE4,East,EMP058,David Brown
CUST004719,David Brown,9874235919,Male,43,South,Regular,PROD004719,Beauty Product,Brand2,Beauty,Beauty,1,528,1,528,522.72,2024-08-27,Cash,Cancelled,Home Delivery,STORE5,South,EMP083,Chris Wilson
CUST004720,Sarah Williams,9242292516,Female,52,Central,Premium,PROD004720,Electronics Product,Brand4,Electronics,Electronics,10,4633,4,46330,44476.80,2024-09-20,Credit Card,Pending,Home Delivery,STORE3,Central,EMP040,Sarah Williams
CUST004721,Jane Smith,9824467849,Female,36,North,Premium,PROD004721,Clothing Product,Brand1,Clothing,Clothing,10,1011,16,10110,8492.40,2024-05-25,Debit Card,Cancelled,Home Delivery,STORE10,North,EMP093,Mike Johnson
CUST004722,David Brown,9417247349,Female,42,West,Regular,PROD004722,Clothing Product,Brand4,Clothing,Clothing,1,678,18,678,555.96,2024-07-24,Cash,Completed,Store Pickup,STORE4,West,EMP066,Lisa Anderson
CUST004723,John Doe,9419959243,Female,21,West,Regular,PROD004723,Electronics Product,Brand3,Electronics,Electronics,8,1025,16,8200,6888.00,2024-04-11,Debit Card,Cancelled,Home Delivery,STORE10,West,EMP067,Chris Wilson
CUST004724,Jane Smith,9881564296,Female,59,East,Premium,PROD004724,Home Product,Brand5,Home,Home,10,4353,10,43530,39177.00,2024-09-19,UPI,Completed,Store Pickup,STORE1,East,EMP100,Mike Johnson
CUST004725,Lisa Anderson,9702172241,Male,59,North,Premium,PROD004725,Clothing Product,Brand4,Clothing,Clothing,8,951,25,7608,5706.00,2024-10-08,UPI,Cancelled,Home Delivery,STORE4,North,EMP058,John Doe
CUST004726,Lisa Anderson,9329645853,Male,27,Central,Regular,PROD004726,Home Product,Brand5,Home,Home,1,4635,19,4635,3754.35,2024-12-12,UPI,Completed,Home Delivery,STORE4,Central,EMP040,Jane Smith
CUST004727,Chris Wilson,9252526699,Female,66,West,Premium,PROD004727,Electronics Product,Brand2,Electronics,Electronics,7,1860,9,13020,11848.20,2024-01-14,Debit Card,Pending,Home Delivery,STORE10,West,EMP018,Jane Smith
CUST004728,Sarah Williams,9988108026,Male,30,South,Premium,PROD004728,Clothing Product,Brand3,Clothing,Clothing,2,3246,21,6492,5128.68,2024-11-03,UPI,Cancelled,Home Delivery,STORE3,South,EMP062,David Brown
CUST004729,Lisa Anderson,9608504207,Male,40,Central,Premium,PROD004729,Sports Product,Brand1,Sports,Sports,7,2993,21,20951,16551.29,2024-04-21,UPI,Pending,Store Pickup,STORE4,Central,EMP042,David Brown
CUST004730,Emily Davis,9817174684,Male,37,East,Regular,PROD004730,Beauty Product,Brand4,Beauty,Beauty,4,2597,11,10388,9245.32,2024-05-10,Debit Card,Cancelled,Store Pickup,STORE10,East,EMP069,David Brown
CUST004731,Mike Johnson,9359885962,Male,40,West,Premium,PROD004731,Sports Product,Brand3,Sports,Sports,2,3527,8,7054,6489.68,2024-10-14,Debit Card,Cancelled,Home Delivery,STORE3,West,EMP033,Jane Smith
CUST004732,Emily Davis,9473610972,Female,59,West,Regular,PROD004732,Beauty Product,Brand5,Beauty,Beauty,2,2580,0,5160,5160.00,2024-04-09,Debit Card,Pending,Store Pickup,STORE2,West,EMP071,John Doe
CUST004733,John Doe,9289082369,Female,49,North,Premium,PROD004733,Clothing Product,Brand4,Clothing,Clothing,1,3106,27,3106,2267.38,2024-03-03,Credit Card,Cancelled,Store Pickup,STORE6,North,EMP096,Emily Davis
CUST004734,Chris Wilson,9380250123,Female,32,Central,Regular,PROD004734,Home Product,Brand4,Home,Home,3,1476,4,4428,4250.88,2024-08-20,Debit Card,Cancelled,Store Pickup,STORE5,Central,EMP094,Sarah Williams
CUST004735,David Brown,9713943621,Female,23,West,Regular,PROD004735,Beauty Product,Brand1,Beauty,Beauty,5,4995,26,24975,18481.50,2024-11-12,Debit Card,Completed,Store Pickup,STORE2,West,EMP055,Jane Smith
CUST004736,Chris Wilson,9733525067,Female,67,West,Regular,PROD004736,Home Product,Brand4,Home,Home,3,729,23,2187,1683.99,2024-06-15,Debit Card,Pending,Store Pickup,STORE10,West,EMP099,Lisa Anderson
CUST004737,Mike Johnson,9410580615,Female,62,East,Regular,PROD004737,Electronics Product,Brand4,Electronics,Electronics,3,1810,19,5430,4398.30,2024-10-04,Cash,Pending,Home Delivery,STORE9,East,EMP003,John Doe
CUST004738,Mike Johnson,9209798869,Female,51,South,Regular,PROD004738,Home Product,Brand2,Home,Home,2,1102,21,2204,1741.16,2024-09-08,Credit Card,Cancelled,Store Pickup,STORE4,South,EMP055,David Brown
CUST004739,John Doe,9806612652,Female,68,Central,Regular,PROD004739,Beauty Product,Brand2,Beauty,Beauty,7,1883,0,13181,13181.00,2024-03-24,Debit Card,Cancelled,Store Pickup,STORE5,Central,EMP074,Emily Davis
CUST004740,Lisa Anderson,9453205902,Male,53,East,Regular,PROD004740,Electronics Product,Brand2,Electronics,Electronics,7,508,26,3556,2631.44,2024-05-05,Debit Card,Completed,Home Delivery,STORE7,East,EMP030,John Doe
CUST004741,Jane Smith,9631681592,Male,63,Central,Premium,PROD004741,Electronics Product,Brand3,Electronics,Electronics,6,1565,6,9390,8826.60,2024-04-09,Cash,Pending,Home Delivery,STORE4,Central,EMP086,David Brown
CUST004742,Lisa Anderson,9269642789,Male,65,East,Premium,PROD004742,Sports Product,Brand3,Sports,Sports,6,2340,26,14040,10389.60,2024-02-23,Credit Card,Completed,Store Pickup,STORE6,East,EMP013,Lisa Anderson
CUST004743,John Doe,9614030276,Female,42,North,Regular,PROD004743,Home Product,Brand4,Home,Home,4,986,26,3944,2918.56,2024-02-07,Cash,Cancelled,Store Pickup,STORE5,North,EMP097,Sarah Williams
CUST004744,Chris Wilson,9126575079,Female,30,Central,Premium,PROD004744,Clothing Product,Brand5,Clothing,Clothing,5,2626,20,13130,10504.00,2024-08-17,Cash,Pending,Home Delivery,STORE9,Central,EMP014,Chris Wilson
CUST004745,Emily Davis,9512389170,Male,63,South,Premium,PROD004745,Beauty Product,Brand1,Beauty,Beauty,1,1965,1,1965,1945.35,2024-03-27,Credit Card,Completed,Store Pickup,STORE6,South,EMP006,Mike Johnson
CUST004746,Emily Davis,9539671593,Male,26,West,Premium,PROD004746,Sports Product,Brand2,Sports,Sports,3,645,7,1935,1799.55,2024-03-10,Debit Card,Pending,Home Delivery,STORE4,West,EMP021,David Brown
CUST004747,Mike Johnson,9712745854,Female,31,East,Premium,PROD004747,Sports Product,Brand2,Sports,Sports,10,4667,25,46670,35002.50,2024-01-22,Cash,Completed,Home Delivery,STORE8,East,EMP001,Chris Wilson
CUST004748,Jane Smith,9743992306,Male,62,North,Regular,PROD004748,Sports Product,Brand4,Sports,Sports,8,4713,18,37704,30917.28,2024-07-18,Cash,Cancelled,Store Pickup,STORE8,North,EMP031,Emily Davis
CUST004749,Mike Johnson,9325697573,Female,64,East,Regular,PROD004749,Home Product,Brand1,Home,Home,1,2536,18,2536,2079.52,2024-03-18,Cash,Pending,Home Delivery,STORE10,East,EMP048,Lisa Anderson
CUST004750,David Brown,9111488104,Female,68,Central,Premium,PROD004750,Beauty Product,Brand1,Beauty,Beauty,1,2273,1,2273,2250.27,2024-07-04,UPI,Pending,Store Pickup,STORE6,Central,EMP096,Emily Davis
CUST004751,Jane Smith,9695991402,Male,28,South,Premium,PROD004751,Home Product,Brand5,Home,Home,3,5069,15,15207,12925.95,2024-01-05,UPI,Completed,Store Pickup,STORE5,South,EMP037,David Brown
CUST004752,Mike Johnson,9791540382,Female,43,South,Regular,PROD004752,Electronics Product,Brand4,Electronics,Electronics,2,1429,16,2858,2400.72,2024-07-22,Debit Card,Completed,Home Delivery,STORE3,South,EMP050,Chris Wilson
CUST004753,Mike Johnson,9714951790,Female,67,Central,Regular,PROD004753,Home Product,Brand5,Home,Home,7,5142,27,35994,26275.62,2024-09-22,UPI,Pending,Home Delivery,STORE8,Central,EMP038,Lisa Anderson
CUST004754,David Brown,9283710131,Female,60,Central,Regular,PROD004754,Electronics Product,Brand5,Electronics,Electronics,4,3969,3,15876,15399.72,2024-05-26,Credit Card,Pending,Store Pickup,STORE8,Central,EMP020,Chris Wilson
CUST004755,Lisa Anderson,9942818628,Male,20,South,Premium,PROD004755,Home Product,Brand2,Home,Home,3,2773,6,8319,7819.86,2024-03-14,Credit Card,Completed,Store Pickup,STORE10,South,EMP021,David Brown
CUST004756,Mike Johnson,9622118239,Female,40,West,Regular,PROD004756,Beauty Product,Brand2,Beauty,Beauty,10,3427,5,34270,32556.50,2024-12-14,Cash,Pending,Home Delivery,STORE10,West,EMP069,Mike Johnson
CUST004757,Chris Wilson,9528227156,Female,25,South,Premium,PROD004757,Home Product,Brand3,Home,Home,8,2431,14,19448,16725.28,2024-02-22,Credit Card,Pending,Store Pickup,STORE6,South,EMP059,John Doe
CUST004758,Jane Smith,9838918725,Female,47,South,Regular,PROD004758,Clothing Product,Brand5,Clothing,Clothing,8,5155,16,41240,34641.60,2024-10-19,Credit Card,Completed,Home Delivery,STORE1,South,EMP073,Jane Smith
CUST004759,David Brown,9545441279,Female,36,North,Regular,PROD004759,Clothing Product,Brand5,Clothing,Clothing,10,4494,14,44940,38648.40,2024-05-25,UPI,Pending,Home Delivery,STORE1,North,EMP014,David Brown
CUST004760,Chris Wilson,9105230139,Female,53,North,Premium,PROD004760,Sports Product,Brand3,Sports,Sports,2,2879,16,5758,4836.72,2024-02-13,UPI,Completed,Store Pickup,STORE10,North,EMP050,Lisa Anderson
CUST004761,Emily Davis,9175079297,Female,48,North,Regular,PROD004761,Clothing Product,Brand4,Clothing,Clothing,5,5457,21,27285,21555.15,2024-12-27,Debit Card,Completed,Store Pickup,STORE8,North,EMP018,Chris Wilson
CUST004762,David Brown,9708416756,Female,68,Central,Premium,PROD004762,Electronics Product,Brand3,Electronics,Electronics,8,2836,21,22688,17923.52,2024-01-26,Credit Card,Cancelled,Home Delivery,STORE3,Central,EMP033,Lisa Anderson
CUST004763,Jane Smith,9844803803,Male,62,Central,Premium,PROD004763,Beauty Product,Brand5,Beauty,Beauty,1,3221,2,3221,3156.58,2024-07-15,Debit Card,Completed,Home Delivery,STORE1,Central,EMP062,Lisa Anderson
CUST004764,Chris Wilson,9566131136,Male,36,Central,Premium,PROD004764,Clothing Product,Brand1,Clothing,Clothing,8,801,29,6408,4549.68,2024-08-03,Cash,Pending,Store Pickup,STORE6,Central,EMP087,John Doe
CUST004765,Jane Smith,9759664275,Female,51,East,Premium,PROD004765,Clothing Product,Brand2,Clothing,Clothing,3,4319,13,12957,11272.59,2024-09-28,Debit Card,Cancelled,Store Pickup,STORE3,East,EMP029,Chris Wilson
CUST004766,Jane Smith,9846539086,Male,61,East,Regular,PROD004766,Clothing Product,Brand4,Clothing,Clothing,9,646,3,5814,5639.58,2024-02-09,Credit Card,Pending,Home Delivery,STORE3,East,EMP015,Emily Davis
CUST004767,Chris Wilson,9995193173,Female,50,East,Premium,PROD004767,Sports Product,Brand5,Sports,Sports,6,3686,14,22116,19019.76,2024-01-24,Credit Card,Pending,Store Pickup,STORE5,East,EMP048,Lisa Anderson
CUST004768,Chris Wilson,9786292441,Male,49,East,Premium,PROD004768,Clothing Product,Brand3,Clothing,Clothing,10,2926,27,29260,21359.80,2024-08-10,Debit Card,Pending,Home Delivery,STORE3,East,EMP068,Emily Davis
CUST004769,Mike Johnson,9934694378,Female,39,West,Regular,PROD004769,Sports Product,Brand5,Sports,Sports,5,4981,25,24905,18678.75,2024-10-09,Cash,Completed,Store Pickup,STORE5,West,EMP033,Emily Davis
CUST004770,Lisa Anderson,9602061939,Male,27,Central,Premium,PROD004770,Electronics Product,Brand2,Electronics,Electronics,2,4720,29,9440,6702.40,2024-09-16,Credit Card,Pending,Store Pickup,STORE7,Central,EMP057,Lisa Anderson
CUST004771,Mike Johnson,9964244024,Male,40,Central,Regular,PROD004771,Sports Product,Brand4,Sports,Sports,3,5091,22,15273,11912.94,2024-01-26,Debit Card,Cancelled,Store Pickup,STORE10,Central,EMP036,Sarah Williams
CUST004772,Jane Smith,9999752492,Female,57,North,Regular,PROD004772,Sports Product,Brand5,Sports,Sports,2,4380,22,8760,6832.80,2024-12-05,Debit Card,Cancelled,Store Pickup,STORE1,North,EMP027,Lisa Anderson
CUST004773,Lisa Anderson,9844555216,Female,40,West,Premium,PROD004773,Sports Product,Brand2,Sports,Sports,3,861,14,2583,2221.38,2024-10-24,UPI,Pending,Home Delivery,STORE5,West,EMP057,Mike Johnson
CUST004774,Sarah Williams,9206058580,Female,20,North,Regular,PROD004774,Home Product,Brand2,Home,Home,6,2958,13,17748,15440.76,2024-02-27,Credit Card,Cancelled,Store Pickup,STORE9,North,EMP025,Sarah Williams
CUST004775,Sarah Williams,9499875129,Female,68,North,Premium,PROD004775,Clothing Product,Brand5,Clothing,Clothing,1,924,2,924,905.52,2024-06-17,Debit Card,Pending,Store Pickup,STORE6,North,EMP023,Emily Davis
CUST004776,David Brown,9631847173,Female,60,North,Regular,PROD004776,Home Product,Brand1,Home,Home,2,924,11,1848,1644.72,2024-11-10,Debit Card,Completed,Home Delivery,STORE3,North,EMP025,Jane Smith
CUST004777,Jane Smith,9457407606,Male,45,North,Regular,PROD004777,Electronics Product,Brand5,Electronics,Electronics,8,1517,15,12136,10315.60,2024-08-24,Cash,Cancelled,Home Delivery,STORE8,North,EMP086,Chris Wilson
CUST004778,Mike Johnson,9103736142,Male,42,East,Regular,PROD004778,Electronics Product,Brand4,Electronics,Electronics,6,2752,21,16512,13044.48,2024-11-09,UPI,Cancelled,Home Delivery,STORE2,East,EMP019,Chris Wilson
CUST004779,Chris Wilson,9743329472,Female,47,East,Regular,PROD004779,Electronics Product,Brand4,Electronics,Electronics,2,2546,15,5092,4328.20,2024-03-20,Cash,Cancelled,Home Delivery,STORE2,East,EMP067,Lisa Anderson
CUST004780,John Doe,9504233855,Female,38,West,Premium,PROD004780,Home Product,Brand2,Home,Home,9,877,18,7893,6472.26,2024-08-12,Credit Card,Completed,Store Pickup,STORE5,West,EMP063,Jane Smith
CUST004781,Jane Smith,9149388400,Female,32,East,Regular,PROD004781,Beauty Product,Brand4,Beauty,Beauty,10,4352,10,43520,39168.00,2024-07-10,UPI,Completed,Home Delivery,STORE8,East,EMP087,Lisa Anderson
CUST004782,Emily Davis,9435071052,Male,50,West,Premium,PROD004782,Clothing Product,Brand4,Clothing,Clothing,9,903,14,8127,6989.22,2024-11-26,Debit Card,Pending,Store Pickup,STORE8,West,EMP015,Sarah Williams
CUST004783,Emily Davis,9597532815,Male,48,East,Regular,PROD004783,Sports Product,Brand3,Sports,Sports,2,3932,13,7864,6841.68,2024-03-27,Debit Card,Completed,Home Delivery,STORE7,East,EMP062,Chris Wilson
CUST004784,Chris Wilson,9355060985,Female,30,South,Regular,PROD004784,Clothing Product,Brand1,Clothing,Clothing,2,1684,20,3368,2694.40,2024-06-26,Debit Card,Cancelled,Home Delivery,STORE3,South,EMP080,Jane Smith
CUST004785,Jane Smith,9542893890,Male,27,North,Regular,PROD004785,Electronics Product,Brand1,Electronics,Electronics,10,2031,17,20310,16857.30,2024-10-08,Cash,Pending,Home Delivery,STORE1,North,EMP028,Mike Johnson
CUST004786,Sarah Williams,9752966872,Male,45,West,Premium,PROD004786,Beauty Product,Brand1,Beauty,Beauty,3,5430,7,16290,15149.70,2024-08-13,Credit Card,Completed,Home Delivery,STORE4,West,EMP098,David Brown
CUST004787,Lisa Anderson,9756087988,Male,58,North,Regular,PROD004787,Electronics Product,Brand4,Electronics,Electronics,9,1866,29,16794,11923.74,2024-09-09,Credit Card,Completed,Store Pickup,STORE9,North,EMP078,John Doe
CUST004788,Lisa Anderson,9397675738,Male,52,West,Regular,PROD004788,Clothing Product,Brand3,Clothing,Clothing,7,3040,10,21280,19152.00,2024-08-22,Cash,Completed,Home Delivery,STORE6,West,EMP032,Chris Wilson
CUST004789,David Brown,9148901574,Female,68,North,Premium,PROD004789,Clothing Product,Brand4,Clothing,Clothing,8,1763,22,14104,11001.12,2024-03-02,Credit Card,Completed,Store Pickup,STORE9,North,EMP087,Jane Smith
CUST004790,Jane Smith,9535364615,Male,39,North,Premium,PROD004790,Electronics Product,Brand2,Electronics,Electronics,6,775,21,4650,3673.50,2024-05-22,Credit Card,Cancelled,Home Delivery,STORE5,North,EMP036,Chris Wilson
CUST004791,David Brown,9441348956,Male,48,Central,Premium,PROD004791,Electronics Product,Brand1,Electronics,Electronics,7,1100,17,7700,6391.00,2024-04-28,UPI,Cancelled,Home Delivery,STORE4,Central,EMP043,David Brown
CUST004792,Emily Davis,9100220408,Male,65,South,Regular,PROD004792,Home Product,Brand1,Home,Home,8,2488,8,19904,18311.68,2024-07-19,Cash,Completed,Store Pickup,STORE7,South,EMP042,David Brown
CUST004793,John Doe,9827314205,Male,32,North,Regular,PROD004793,Beauty Product,Brand1,Beauty,Beauty,3,2573,20,7719,6175.20,2024-06-02,Debit Card,Pending,Home Delivery,STORE3,North,EMP087,John Doe
CUST004794,Sarah Williams,9388938272,Female,31,North,Premium,PROD004794,Clothing Product,Brand1,Clothing,Clothing,4,1790,7,7160,6658.80,2024-12-02,Cash,Pending,Home Delivery,STORE9,North,EMP015,Emily Davis
CUST004795,Jane Smith,9109849640,Male,65,North,Regular,PROD004795,Beauty Product,Brand1,Beauty,Beauty,1,1042,15,1042,885.70,2024-05-27,Cash,Pending,Store Pickup,STORE8,North,EMP027,Chris Wilson
CUST004796,John Doe,9783074473,Male,22,North,Premium,PROD004796,Clothing Product,Brand5,Clothing,Clothing,1,4827,20,4827,3861.60,2024-03-16,Cash,Cancelled,Store Pickup,STORE2,North,EMP097,Lisa Anderson
CUST004797,Emily Davis,9344872537,Female,61,West,Premium,PROD004797,Beauty Product,Brand2,Beauty,Beauty,7,2244,29,15708,11152.68,2024-04-21,UPI,Cancelled,Home Delivery,STORE8,West,EMP096,Jane Smith
CUST004798,John Doe,9448102893,Female,52,Central,Regular,PROD004798,Clothing Product,Brand1,Clothing,Clothing,6,3776,18,22656,18577.92,2024-10-09,Cash,Completed,Home Delivery,STORE1,Central,EMP039,Jane Smith
CUST004799,David Brown,9960474245,Male,64,Central,Premium,PROD004799,Electronics Product,Brand2,Electronics,Electronics,10,2267,21,22670,17909.30,2024-09-21,UPI,Pending,Store Pickup,STORE2,Central,EMP079,David Brown
CUST004800,Lisa Anderson,9502178819,Female,21,Central,Premium,PROD004800,Sports Product,Brand3,Sports,Sports,10,4308,15,43080,36618.00,2024-07-06,Cash,Pending,Home Delivery,STORE8,Central,EMP076,Chris Wilson
CUST004801,Lisa Anderson,9860150254,Male,34,East,Regular,PROD004801,Sports Product,Brand4,Sports,Sports,1,2558,9,2558,2327.78,2024-10-03,UPI,Pending,Store Pickup,STORE8,East,EMP037,Lisa Anderson
CUST004802,John Doe,9212511869,Male,30,South,Regular,PROD004802,Beauty Product,Brand1,Beauty,Beauty,4,4677,15,18708,15901.80,2024-10-02,Cash,Cancelled,Store Pickup,STORE3,South,EMP015,Emily Davis
CUST004803,Mike Johnson,9270674692,Male,24,East,Premium,PROD004803,Electronics Product,Brand4,Electronics,Electronics,10,2970,5,29700,28215.00,2024-07-13,Debit Card,Completed,Store Pickup,STORE4,East,EMP025,Chris Wilson
CUST004804,Jane Smith,9569927788,Male,39,North,Premium,PROD004804,Sports Product,Brand2,Sports,Sports,2,537,20,1074,859.20,2024-08-18,Debit Card,Cancelled,Store Pickup,STORE3,North,EMP028,Emily Davis
CUST004805,Lisa Anderson,9442353451,Male,40,South,Regular,PROD004805,Home Product,Brand3,Home,Home,9,3892,20,35028,28022.40,2024-01-08,Credit Card,Pending,Store Pickup,STORE5,South,EMP050,John Doe
CUST004806,Lisa Anderson,9778151507,Female,45,Central,Regular,PROD004806,Electronics Product,Brand1,Electronics,Electronics,7,1585,4,11095,10651.20,2024-06-05,Credit Card,Completed,Home Delivery,STORE5,Central,EMP088,John Doe
CUST004807,Jane Smith,9481409054,Male,52,West,Regular,PROD004807,Clothing Product,Brand5,Clothing,Clothing,3,1137,22,3411,2660.58,2024-11-04,Cash,Pending,Store Pickup,STORE10,West,EMP077,David Brown
